0,timestamp,target
"i sleep-sleep -4 hours a night. i have waking nightmares most nights from cptsd so mix that with mania or bipolar depression, i get -5 good nights sleep a month",2019-03-30 14:05:06+00:00,-1
"/9 i have schizoaffective disorder, which means i have a blend of symptoms commonly associated with &amp; such as that have manifested themselves as constant , hallucinatory symptoms (schizophrenia) &amp; tendencies ()",2019-03-30 13:57:30+00:00,-1
"im living with bipolar disorder. my bad days are normally accompanied by guilt and shame. but, im allowed to have bad days. im allowed to experience the emotions that i feel. they are real and valid...",2019-03-30 13:53:52+00:00,-1
"my most persistent sign of bipolar disorder throughout my life since i was very little, was a lack of impulse control. eating all the sugar. spending all the money. bipolar looks different in different people.",2019-03-30 13:52:40+00:00,-1
adhd bipolar are the most common misdiagnosises i find autistics saying they wind up with... its definitely possible for these issues to be comorbid but then its even worse because our problems all get linked into the first dx and autism traits never get recognize,2019-03-30 13:37:44+00:00,-1
do i really have bipolar? - bphope,2019-03-30 13:30:36+00:00,0
"today is world bipolar day . i want to wish all that struggle with a beautifully eventful , uneventful day . family and friends know its reality . much love",2019-03-30 13:27:05+00:00,1
"it is i live with bipolar disorder every day of my life but this does not define me. im fortunate to have a great care team and family. since my diagnosis, i have achieved the goal of becoming a full time educator at a well known historic park.",2019-03-30 13:22:32+00:00,1
the lunging bipolars! fun fact: i changed the world in on his watch and this bipolar said nothing,2019-03-30 13:15:56+00:00,1
"world bipolar day is today. i am finally in a place where i think i have a handle on it. with medication, therapy and support i have come along way. not everyone has that support and many struggle. lets work on breaking down the stigmas that surround",2019-03-30 13:15:34+00:00,1
minha me muito bipola,2019-03-30 13:15:33+00:00,0
this my other tv husband rio from good girls,2019-03-30 13:08:05+00:00,1
in total seriousness i have seen people like aoc in the past &amp; they eventually crash. its a form of bipolar personality. aoc acts manic. eventually there is the other side of mania. remember the manic actors who greatly entertained? manic looks great on camera,2019-03-30 12:47:07+00:00,1
"in total seriousness i have seen people like aoc in the past &amp; they eventually crash. its a form of bipolar personality. aoc acts manic. eventually there is the other side of mania. remember the manic actors who greatly entertained? manic looks great on camera, but is delusiona",2019-03-30 12:44:31+00:00,1
"hi there! i'm marisa from new york. i write fiction and nonfiction and am currently working on it memoir, mainly about my experience with bipolar. i'd love to connect with other writers, editors, etc. in the but not just random people please. i will follow back",2019-03-30 12:41:27+00:00,1
hello dear friends. today is world bipolar day and i want to let you all know a diagnosis of bipolar disorder is not the end of the world! you are not doomed! there is hope! there is some,2019-03-30 12:32:21+00:00,1
happy to all my fellow bipolar people around the world,2019-03-30 12:21:44+00:00,1
enochianess: please check out my world bipolar day project here if you havent already. it was inspired by...,2019-03-30 10:57:25+00:00,1
"yes, but i take meds every day and will for the rest of my life. i'm bipolar type . if you need any further information let me know, i'm happy to help. i didn't answer above because the yes question is too narrow. i'm not depressed and taking meds. i take them to stay level",2019-03-30 10:50:12+00:00,1
"pssssst...last night, i learned how the guys from the bipolar express get primed and ready for their shows...most bands, they practice, but not these guys, not all the time! in fact, they prep for shows by...",2019-03-30 10:39:40+00:00,1
"living with bipolar can be a breeze sometimes. my meds are adjusted, and ive been doing really well lately. all of last night and to this morning, however, i havent slept an hour. i am filled with so much anxiety that my hands are shaking, and im choked with panic",2019-03-30 10:18:21+00:00,-1
"i donhide the fact that being bipolar is a part of my life. was talking to a few women a sonschool. the subject came up, i announced that i was bipolar and one ""lady"" took a srep away from me. i donthink she knew she did it. i then informed her that mi is not ""catching""",2019-03-30 10:15:25+00:00,0
"as a bipolar woman whos on great meds now after being diagnosed when i was in , thats amazing news. im finally on good meds now. i havent had a mood swing in three years. thats called remission. youre so strong. congratulations, george.",2019-03-30 10:11:32+00:00,1
"ibipolar ii and was told by someone on fb that my depression and anxiety stem from not having an attitude of gratitude. oh really??? is that your expert diagnosis, ""doctor""?",2019-03-30 10:05:37+00:00,-1
tips would be a big help for me with my wife who has had bipolar since she was . now . i used to deal with it better and i still think i do ok. but i notice lately it frustrates me more than it used to. anyone who has tips on how to deal with the frustration? thanks,2019-03-30 09:33:40+00:00,-1
dealing with bipolar people is hard for me. harder than dealing with my schizophrenic brother. any advice is welcome,2019-03-30 09:13:04+00:00,1
agreed. im a leo and my bff is a virgo but shes judgementsl af and kinda bipolar lol love her but its true and theyre inconsistent. book smart but not life smart and a heart of gold but also selfish,2019-03-30 09:10:05+00:00,1
"it allows me to feel joy that is completely unhindered and overwhelming. it sparks creativity and lets me dream up concepts that many people would never think of. but on the other side of the coin, a bipolar brain is a brain that poisons itself",2019-03-30 08:49:47+00:00,-1
the more i read into bipolar and start thinking about my episodes of depression might have been more than that. gah. im like so over this whole mental illness thing my brain keeps doing,2019-03-30 08:28:58+00:00,-1
my son is years old and has bipolar schizo disorder. he has been in jail for things he didnt know about because he was off his medication! this time he called me from a waffle house in tn. hed lost his car his phone &amp; was barefoot! we need to help our own now!!!were us,2019-03-30 08:14:20+00:00,-1
cant sleep my mind boggling im thinking about some scary shit but i want some water got damnit let me go smoke a newpor,2019-03-30 08:08:01+00:00,-1
"at age i started having symptoms. after my first attempt at , i was diagnosed with . in my early 's i learned i had . i've been on &amp; off of meds for years, was institutionalized times &amp; had treatment.",2019-03-30 08:07:41+00:00,0
if youre struggling with bipolar disorder or depression i can tell you first hand the medication only makes things worse,2019-03-30 08:02:14+00:00,-1
this is going to be my lil sister i already know joie is gonna be like this,2019-03-30 07:54:30+00:00,1
"okay though, i don't speak much about this, but i'm trying to be more okay with it on my quest for self acceptance. and on the real, i find it difficult to know if i'm truly feeling happy or this is just part of my bipolar episodes..",2019-03-30 07:52:57+00:00,1
"you didnt see my tweet. i have pelvic pain syndrome, probably endometriosis, bipolar disorder, depression, and anxiety. im not just a relative. and while caregivers arent disabled, it is a very exhausting job that can be just as trying, tiring, and difficult",2019-03-30 07:51:16+00:00,-1
"i have fibromyalgia as well. i use marijuana in lew of opioids! my pain management doc says ""one or the other""! i choose natures way. it not only helps with my pain, it helps with being bipolar as well! but, thatjust me!",2019-03-30 07:46:52+00:00,-1
i have bipolar as well. im functioning-ish right now but its hell when im not. i get it,2019-03-30 07:20:16+00:00,-1
"i have pelvic pain syndrome. probably also endometriosis but not % confirmed. i also suffer with bipolar disorder, anxiety, depression. they dont hold me back but they make my life unpredictable which is why i work from home",2019-03-30 07:15:41+00:00,-1
i think i should start makeing those clone a willy things and sellin my dicks.....cuz bored and i wanna ask ppl to buy my dic,2019-03-30 06:45:23+00:00,-1
these mood swings suck man i hate being bipolar like fuck fuck mental illnesses forever i hate i cant feel safe in my own hea,2019-03-30 06:35:58+00:00,-1
