,timestamp,tweet_text,Location
4687,2020-03-30 21:38:21+00:00,hair depression is a real proble,"West Palm Beach, FL"
4688,2020-03-30 21:37:52+00:00,"oop, that post-seasonal quarantine depression is hitting","SA, TX"
4689,2020-03-30 21:37:39+00:00,"after this virus crap goes away.... the mental health field is gonna be in such an overload of depression, ocd, panic disorder, etc...","Peoria Heights, IL"
4690,2020-03-30 21:37:14+00:00,anyone elses depression just absolutely peak in mid-afternoon? three to five are basically my souls blackest night,"Austin, TX"
4691,2020-03-30 21:37:08+00:00,"single, living alone except for my roommate right now, and living in a different state/country from most of my friends and family. if i didn't have internet access, i'd probably be in another depression spiral from isolation right now","Chicago, IL"
4692,2020-03-30 21:37:04+00:00,day started off okay and has just continually fallen off cliff after cliff and now i'm just sitting on my couch in complete silence and apathy. fuck today. fuck depression,"Michigan, USA"
4693,2020-03-30 21:36:54+00:00,the depression is better. the anxiety is still high. im working on it. lo,"Maryland, USA"
4694,2020-03-30 21:36:41+00:00,"new analysis: since, i have been analyzing the data since mid january, i have a new prediction for the stable genius... rate of transmission in us, airborne, lack of containment... unless a vaccine is developed in days or less, america will go into a deep depression.",USA
4695,2020-03-30 21:36:31+00:00,nights by frank ocean so i can soak in my own depression,"New Jersey, USA"
4696,2020-03-30 21:36:29+00:00,did you know we are confined to our homes? did you know we don't care about politics? did you know we are not allowed to go for a run? did you know we are freaking out? who cares who wins the house once we are in a huge depression? you are off-your-rocker,"Dallas, TX"
4697,2020-03-30 21:36:27+00:00,always my favorite episode of the new series. what an incredible metaphor for depression contained within,"St Louis, MO"
4698,2020-03-30 21:36:05+00:00,"major anxiety, husbands business closed, money concerns, mental anguish, concern for my older parents and friends/family in healthcare, depression, i could go. trying to hang in there but its been a tough day. i miss my friends","Louisiana, USA"
4699,2020-03-30 21:36:00+00:00,the stalk market is entering a depression. overthrow the nook,"Bellport, Long Island, NY"
4700,2020-03-30 21:35:49+00:00,"covid19 reality check: the world can exist just fine without billionaires &amp; big polluter ceos. a world without bees is a barren planet. trump gave polluters open license to pollute, exploiting his crisis for campaign $ don greatest depression trump","Columbus, Ohio"
4701,2020-03-30 21:35:44+00:00,and we are headed to another great depression because of trump,"San Francisco, CA"
4702,2020-03-30 21:35:15+00:00,ruby hem ministries: depression is not a sin,Pittsburgh PA USA
4703,2020-03-30 21:34:50+00:00,the great depression had bread lines. the great pandemic has this.,Texas - Oaxaca - Colorado
4704,2020-03-30 21:34:37+00:00,my diet is a symptom of depression,"New York, NY"
4705,2020-03-30 21:33:49+00:00,lifewithnoend with i'm so proud of all of you!!,"Michigan, USA"
4706,2020-03-30 21:33:34+00:00,"welcome to the us of a where congress isnt even an essential job... good thing they get a nice little paid vacation while america is seeing unemployment numbers likened to the great depression... happy theyre collecting their $200,000 salary","Wisconsin, USA"
4707,2020-03-30 21:33:20+00:00,"this was recently shared by a friend - google drive folder with over free mental health resources (books, worksheets, workbooks, guides) to help others cope with anxiety/fear, addiction, depression, suicidal ideation and stress","Seattle, WA"
4708,2020-03-30 21:33:12+00:00,"depression is real today...got out of bed at and now eating burritos and sobbing at the same time while seeing kids run around the apartment complex, wiping their noses and faces with their hands, and then grabbing the other kids and playing tackle and tag.","Seattle, WA"
4709,2020-03-30 21:33:07+00:00,lifewithnoend with we can get through anything!!,"Michigan, USA"
4710,2020-03-30 21:32:53+00:00,"the great depression ... coronavirus job losses could total million, unemployment rate may hit %, fed estimates","Mountain Center, CA "
4711,2020-03-30 21:32:51+00:00,"father of brand new to twitter, to stay in touch with the world. food is running very low. depression is starting to sink in would like to get mask and gloves for my family. if you see this can you please help $20 $zelda172",Owensboro Kentucky 
4712,2020-03-30 21:32:19+00:00,"oh dear god, i havent accomplished this much since my depression of -201","Alabama, USA"
4713,2020-03-30 21:32:15+00:00,would that be worth shutting down the entire world markets? because a worldwide depression will kill more than that,"Cincinnati, OH"
4714,2020-03-30 21:32:07+00:00,"pa &amp; things won't change anytime soon. i won't even qualify for stimulus help. been working day jobs at local businesses, typing papers for college kids. file tax returns but - no bank account, etc. depression mounts perpetually - present situation negates entire previous life",USA
4715,2020-03-30 21:32:03+00:00,"advanced pathways continues to provide concierge treatment to &amp; patients amid the covid-19 pandemic. we're also offering for those with , &amp; .","Newport Beach, California"
4716,2020-03-30 21:31:41+00:00,i had chicken soup and depressio,Massachusetts Woman
4717,2020-03-30 21:31:40+00:00,"for me its a combination of the right meds, exercise, and having a better understanding of what triggers my depression and reducing stressors","California, USA"
4718,2020-03-30 21:31:24+00:00,i tried my best to not let my depression come back fuck all of this bullshit going o,"Los Angeles, CA"
4719,2020-03-30 21:31:16+00:00,"im bipolar. i have severe depression, anxiety and ptsd. i have suicidal ideals. i live alone. these people have fucked us",RVA
4720,2020-03-30 21:30:58+00:00,"having anxiety, depression, and borderline personality disorder through all this shit makes life times harde","Middletown, IN"
4721,2020-03-30 21:30:25+00:00,great depression ii ?,"Massachusetts, Wakanda"
4722,2020-03-30 21:30:18+00:00,"were not in great depression territory, not even close","Colorado, USA"
4723,2020-03-30 21:29:47+00:00,in years for obama and its so far in a couple of weeks. it will be in under a month. and then . before the end of the year. maybe before the end of the summer. and an economic depression to boot.,"Philadelphia, PA"
4724,2020-03-30 21:29:35+00:00,the field of drug r&amp is littered w/ phase failures. axsome has joined them. but patients who fail to respond to current meds have few options and $axsm says there's enough from secondary endpoints to try again in phs . here's why.,North Carolina
4725,2020-03-30 21:29:23+00:00,worse than the great depression!... st. louis fed estimates coronavirus lockdown could bring % unemployment -- great depression brought % unemployment,"Texas, USA"
4726,2020-03-30 21:29:09+00:00,i mean i kinda sorta work for the government lmfaooooo.....also i feel like depression is considered a disability lemme get this loan forgivenes,MS 🛩 DTX
4727,2020-03-30 21:28:44+00:00,"and have a negative effect on libido. some people are out of work, too, and unemployment can affect sexual desire. the kind of worry people are experiencing crosses so many domains: job security, health...","Tampa, FL "
4728,2020-03-30 21:28:35+00:00,"you are so talented! i've been to fantastic oaks concerts this year, the last at ob opry in fl, just before this nightmare began. please fight off that depression and know that this too shall pass and you will be on that stage again! think of your precious granddaughter",NW Indiana
4729,2020-03-30 21:28:27+00:00,"in yrs, mark c. germano, has raised over $650,000,000 through more than successful solicitations. join us for an interactive conversation on friday, /3 at nooncst. ""grow with it, not go through it"": fundraising lessons learned from /11 and the nd great depression.","Austin, Texas"
4730,2020-03-30 21:28:24+00:00,being with someone that mentally abuses you makes you forget who you were as a person. it puts u in a state of depression,SC ✈️ D | 〽️ | V
4731,2020-03-30 21:28:01+00:00,i think this 'depression is going to over in a month or two then employment the markets and economy will take off then trump will start campaigning and the dems are stuck with,"San Diego, CA "
4732,2020-03-30 21:28:01+00:00,"lol im sorry but as someone with depression, staying home all day is actually one of my greatest strengths i am doing fine in here yal","Nashville, TN"
4733,2020-03-30 21:27:37+00:00,"vitamin d is essential to your health and deficiency of it results in fatigue, depression, and weakened immune response among other things","Tempe, AZ"
4734,2020-03-30 21:27:33+00:00,i honestly dont know how long im going to be able to keep this anxiety and depression at bay... stuck for however long...,"Waukegan, IL"
