,0,timestamp,target
1580,much of it comes from the scarcity mindset. i grew up in a very poor county. we weren't poor. my parents were kids in depression &amp; wwii. no ideas beyond basic survival. college=jobmething familiar. was an art prodigy told i'd starve as an artist. hated safe f500 tax career,2020-03-30 23:32:03+00:00,-1
1581,uh oh depression sneaking up on me agai,2020-03-30 23:31:06+00:00,-1
1582,"bipolar depression i and shelter in place march ,",2020-03-30 23:31:04+00:00,-1
1583,soooo many ppl going thru post grad depression especially career wise too.. ur not alone! especially with the current way the world is unfortunately.. i rly hope skies start to clear for u soon,2020-03-30 23:30:45+00:00,1
1584,skype therapy - psychotherapy over skype for anxiety &amp; depression.contact me via email to schedule a skype therapy session. visit:,2020-03-30 23:30:12+00:00,-1
1585,sounds like when my depression flares u,2020-03-30 23:29:29+00:00,-1
1586,huge wave of depression just swept over me and now i'm in a super negative head space damn it,2020-03-30 23:28:42+00:00,-1
1587,im in my feels tonight and im not even upset about it. its nice to feel something other than anxiety or depression for once,2020-03-30 23:27:49+00:00,-1
1588,took a depression nap and now im furloughed from my job,2020-03-30 23:27:25+00:00,-1
1589,i get it. we all are going stir crazy at home. trust me. i am fighting very hard to not give in to my depression and anxiety during this time. staying at home and having no contact with the outside world has been awful for me. and im only days into my quarantine,2020-03-30 23:25:19+00:00,-1
1590,"this type of depression doesn't just go away', and telling me to cheer up' or get over it' doesn't help. it's not that simple. if it was i wouldn't have destroyed my life",2020-03-30 23:24:56+00:00,0
1591,ok but currently diving into another depression episode cause of this after seasonal depression like this couldve killed birds w one stone in the winter but here we are i am not well lma,2020-03-30 23:22:41+00:00,-1
1592,trying to stay on top of my finances during a depression and the battery light comes on my dash,2020-03-30 23:22:30+00:00,-1
1593,same but i havent cried yet. just took depression naps,2020-03-30 23:22:06+00:00,-1
1594,im hoping i dont go into a depression. this is by the most mentally and emotionally experience ive possibly ever encountered. with -3 more months estimated of this im not sure if im ready for that. its overwhelming in every sense,2020-03-30 23:22:04+00:00,0
1595,its hard to see one of your fave characters go through depression so bad that they ask to be left behind. im there and i know it sucks. thankfully our kingd got a chance if he finds medical help! and you were awesome!!,2020-03-30 23:21:07+00:00,1
1596,"isolation can cause anxiety and depression. im trying to keep in touch with family and friends with calls, texts and social media. surprised my parents and faced time today!",2020-03-30 23:20:13+00:00,-1
1597,for real!! like i cant just stay home all day i have mild depression &amp; i need to get myself out. people wanna bitch all the tine yet they aint no angel either lol sm,2020-03-30 23:20:02+00:00,-1
1598,online mindfulness therapy via skype for healing the underlying cause of your . email me to schedule a skype therapy session. visit:,2020-03-30 23:20:00+00:00,0
1599,"if this quarantine thinks it can outweigh my procrastination and depression in the fight to pickup vs. ignore my hobbies, it has another thing coming",2020-03-30 23:19:58+00:00,-1
1600,i was so happy with these. they were planted between the green peas last spring. i get garden depression because my farm family is gone. my neighbors don't grow things. they didn't even know what a parsnip was,2020-03-30 23:19:57+00:00,1
1601,"a2 - i never saw it as a process of ""steps"" but instead a checklist. doesnmatter what order you do them all, you just have to do them and sometimes more than once and most the time? a few at a time. anger and depression especially (for me).",2020-03-30 23:19:35+00:00,-1
1602,just thinking how we were just entering the season that ends my seasonal depression before this lockdown.,2020-03-30 23:19:14+00:00,-1
1603,"a2 the setback not only consumed my mind, it defined how i saw myself. it drove me to major depression and anxiety.",2020-03-30 23:18:11+00:00,-1
1604,"so my apartment ceiling is filled with mold and leaking, gotta find a new place to live annnd my moms job closed and my depression is at an all time high, guess my couple months of bliss are gon",2020-03-30 23:17:21+00:00,0
1605,that's great to hear bro. not such a good day for me. my father passed away a month ago yesterday and i've been thinking about him alot today. we were really close. i've been battling some pretty severe depression lately. glad your doing well though bro,2020-03-30 23:16:07+00:00,1
1606,"most of us have grown up knowing someone from a generation defined in part by the great depression, or at least by wwii. i wonder if will be another similarly defining era, and which future distinguishing behaviors may be ascribed to it. fascinating to witness this",2020-03-30 23:14:53+00:00,1
1607,i'm sorry but hearing say my depression and anxiety are still valid though this hellish situation made me cry.,2020-03-30 23:13:12+00:00,-1
1608,"my depression gets worse everyday, im so proud of myself for still being here",2020-03-30 23:12:21+00:00,-1
1609,"i am, too. it turns out anxiety and depression medication are not meant to withstand a global pandemic. i try to do one ""task"" a day. sometimes i get more than one thing done and sometimes that one thing ends up being fishing in animal crossing. itokay to not be productive",2020-03-30 23:12:20+00:00,-1
1610,"as someone with depression my entire life, his work has always made me stop and wonder. crows over a wheat field particularly",2020-03-30 23:11:24+00:00,-1
1611,i've been going through some depression.. doing all i can to get out of it.,2020-03-30 23:11:22+00:00,-1
1612,"im fighting a slide into depression too. i was already pretty isolated before the virus, due to other 'stances. then i isolated, got what seems to have been covid anyway, am feeling better physically, but this all seems so unending. rn, everything seems pretty pointless, tbh",2020-03-30 23:10:53+00:00,1
1613,it took my wife and i years and a loan from our roommate to get us out from under the crushing depression that is california. my rage never faltered and there were months where that was all either of us had for energy after the sheer glut of rejections that the wife got,2020-03-30 23:10:52+00:00,-1
1614,"someone never heard about the lines for food that occurred during the great depression. my grandparents used to talk about waiting for hours just to get cheese, bread, eggs and butter",2020-03-30 23:10:24+00:00,1
1615,bitches love depression and bitches love da pressin if you know what i mean ha a hah,2020-03-30 23:08:54+00:00,-1
1616,i thought about setting up a dating profile but then my depression kicked in and said aint nobody interested in yo,2020-03-30 23:08:39+00:00,-1
1617,depression tells me to nap and to be tired all day and i can never nap,2020-03-30 23:08:26+00:00,-1
1618,cured my depression!,2020-03-30 23:08:14+00:00,-1
1619,the correlation between my mental decline/depression and me not having a kit kat is the sam,2020-03-30 23:07:57+00:00,0
1620,"depression recipes are so simple and this one was no different. it was basically spam chopped super fine with ketchup, mayo, and mustard... and one more ingredient, possibly a1. i was a recovering vegetarian at the time, and i found them surprisingly irresistible..",2020-03-30 23:07:38+00:00,1
1621,im going to take a stab in the dark and say my depression,2020-03-30 23:07:36+00:00,-1
1622,id love to hear from that person who just writes what i know but then realizes all they know right now is isolation and depression,2020-03-30 23:06:56+00:00,-1
